chr1	182553000	183267000	A
chr1	183301000	183419000	A
chr1	183524000	184737000	B
chr1	184851000	185182000	A
chr1	185280000	185476000	A
chr1	185608000	186701000	B
chr1	186815000	188939000	B
chr1	189002000	189574000	B
chr1	189696000	190797000	A
chr1	190827000	191294000	A
chr1	191326000	191569000	A
chr1	191573000	191817000	A
chr1	191831000	192107000	A
chr1	192204000	192705000	A
chr1	192748000	193098000	A
chr1	193189000	195471971	B
chr10	0	3939000	B
chr10	4025000	4354000	A
chr10	4438000	5840000	A
chr10	5876000	7294000	B
chr10	7623000	7794000	A
chr10	7907000	8696000	A
chr10	8744000	9742000	A
chr10	9804000	11083000	B
chr10	11161000	11298000	A
chr10	11450000	12978000	A
chr10	13065000	13440000	A
chr10	13563000	14395000	A
chr10	14406000	14705000	B
chr10	14722000	17720000	B
chr10	17740000	20286000	A
chr10	20416000	20887000	A
chr10	21003000	21288000	A
chr10	21395000	21982000	A
chr10	22193000	22352000	B
chr10	22615000	23762000	A
chr10	23815000	24310000	A
chr10	24341000	24616000	A
chr10	24662000	25238000	A
chr10	25258000	27745000	B
chr10	27850000	28879000	A
chr10	28971000	29358000	B
chr10	29459000	30458000	B
chr10	30602000	30805000	A
chr10	30885000	32887000	B
chr10	32962000	33882000	B
chr10	34020000	34318000	A
chr10	34503000	36932000	B
chr10	37061000	39063000	B
chr10	39175000	40186000	A
chr10	40289000	40524000	A
chr10	40635000	41286000	A
chr10	41316000	41716000	A
chr10	41828000	42277000	A
chr10	42327000	42726000	A
chr10	42793000	43527000	A
chr10	43585000	44154000	A
chr10	44305000	45025000	A
chr10	45068000	45931000	A
chr10	46022000	50515000	B
chr10	50690000	52099000	B
chr10	52122000	52402000	A
chr10	52541000	53580000	B
chr10	53642000	53796000	B
chr10	53861000	56291000	B
chr10	56373000	57388000	B
chr10	57471000	58513000	B
chr10	58595000	59844000	A
chr10	59898000	60243000	A
chr10	60293000	61066000	A
chr10	61178000	61446000	A
chr10	61455000	61689000	A
chr10	61742000	62449000	A
chr10	62495000	63360000	A
chr10	63538000	66735000	B
chr10	66890000	67188000	A
chr10	67337000	67913000	A
chr10	68026000	68342000	A
chr10	68357000	69312000	A
chr10	69382000	71217000	A
chr10	71251000	71389000	A
chr10	71513000	74811000	B
chr10	74949000	75475000	A
chr10	75581000	75957000	A
chr10	75999000	76244000	A
chr10	76274000	77925000	A
chr10	77985000	78419000	A
chr10	78527000	79363000	B
chr10	79729000	81175000	A
chr10	81189000	81593000	A
chr10	81661000	82555000	B
chr10	82638000	82902000	A
chr10	82923000	83511000	A
chr10	83533000	83736000	A
chr10	83826000	84447000	A
chr10	84480000	85126000	A
chr10	85195000	85641000	A
chr10	85893000	86470000	A
chr10	86714000	87497000	A
chr10	87561000	88324000	A
chr10	88383000	88731000	A
chr10	88751000	88812000	A
chr10	88893000	90662000	B
chr10	90735000	91177000	A
chr10	91324000	92974000	B
chr10	93077000	93800000	A
chr10	93871000	94939000	A
chr10	95010000	95469000	A
chr10	95561000	96077000	A
chr10	96210000	97302000	B
chr10	97367000	99063000	B
chr10	99185000	99576000	A
chr10	99682000	100444000	B
chr10	100624000	102399000	B
chr10	102494000	102829000	B
chr10	102869000	103167000	B
chr10	103246000	105767000	B
chr10	105905000	106585000	B
chr10	106616000	108537000	B
chr10	108586000	110661000	B
chr10	110788000	111937000	A
chr10	112203000	112792000	B
chr10	112860000	115097000	B
chr10	115234000	117218000	A
chr10	117229000	117675000	A
chr10	117760000	118101000	A
chr10	118226000	120137000	A
chr10	120271000	120865000	A
chr10	120948000	121258000	A
chr10	121370000	121565000	A
chr10	121698000	122039000	A
chr10	122148000	122536000	B
chr10	122545000	123127000	A
chr10	123303000	126753000	B
chr10	126921000	127056000	A
chr10	127111000	127992000	A
chr10	128089000	128895000	A
chr10	129098000	130694993	B
chr11	0	3925000	B
chr11	4000000	5047000	A
chr11	5133000	6245000	A
chr11	6439000	6613000	A
chr11	6666000	7161000	A
chr11	7239000	8312000	B
chr11	8484000	9226000	A
chr11	9259000	11321000	B
chr11	11458000	11781000	A
chr11	11793000	11987000	A
chr11	12063000	12526000	A
chr11	12648000	16432000	B
chr11	16527000	17254000	A
chr11	17291000	18797000	B
chr11	18871000	19738000	A
chr11	19835000	20062000	A
chr11	20140000	21450000	A
chr11	21576000	22617000	A
chr11	22634000	22943000	A
chr11	23019000	23263000	A
chr11	23309000	23570000	A
chr11	23662000	23938000	A
chr11	24036000	27099000	B
chr11	27215000	29053000	B
chr11	29152000	29234000	A
chr11	29266000	29525000	A
chr11	29526000	31620000	A
chr11	31680000	33125000	A
chr11	33208000	34780000	A
chr11	34880000	35684000	A
chr11	35782000	36001000	A
chr11	36056000	40602000	B
chr11	40932000	43294000	B
chr11	43483000	43715000	A
chr11	43826000	44448000	A
chr11	44621000	45595000	A
chr11	45645000	45888000	A
chr11	45963000	48768000	A
chr11	48781000	48867000	A
chr11	48912000	49482000	B
chr11	49669000	50365000	A
chr11	50477000	51260000	A
chr11	51273000	51529000	A
chr11	51621000	51686000	A
chr11	51813000	52098000	A
chr11	52228000	52365000	A
chr11	52500000	53188000	A
chr11	53328000	53387000	A
chr11	53482000	53874000	A
chr11	53944000	54525000	A
chr11	54617000	55444000	A
chr11	55576000	56090000	A
chr11	56165000	57411000	A
chr11	57509000	57777000	A
chr11	57795000	58162000	A
chr11	58241000	58327000	A
chr11	58364000	58800000	A
chr11	58968000	59776000	A
chr11	59849000	60515000	A
chr11	60726000	61094000	A
chr11	61110000	61833000	A
chr11	61955000	62271000	A
chr11	62425000	62598000	A
chr11	62613000	62678000	A
chr11	62754000	63173000	A
chr11	63213000	64932000	A
chr11	65018000	65767000	A
chr11	65830000	66851000	A
chr11	66903000	67088000	A
chr11	67111000	68795000	A
chr11	68912000	68999000	A
chr11	69174000	69912000	A
chr11	70030000	70761000	A
chr11	70925000	71000000	A
chr11	71359000	72020000	A
chr11	72062000	72200000	A
chr11	72215000	72562000	A
chr11	72569000	74260000	A
chr11	74382000	74528000	A
chr11	74621000	74830000	A
chr11	74966000	75645000	A
chr11	75771000	77444000	A
chr11	77501000	77972000	A
chr11	78055000	78165000	A
chr11	78209000	78336000	A
chr11	78348000	78420000	A
chr11	78583000	79914000	A
chr11	80057000	80378000	A
chr11	80491000	82720000	A
chr11	82741000	82911000	A
chr11	83047000	83156000	B
chr11	83312000	83473000	A
chr11	83514000	83742000	A
chr11	83790000	84112000	A
chr11	84194000	84790000	A
chr11	84915000	86175000	A
chr11	86212000	86436000	A
chr11	86522000	87048000	A
chr11	87171000	87382000	A
chr11	87550000	87928000	A
chr11	87973000	88210000	A
chr11	88300000	88814000	A
chr11	89109000	90605000	A
chr11	90724000	93792000	B
chr11	94008000	94548000	A
chr11	94726000	94817000	A
chr11	94839000	95256000	A
chr11	95329000	96057000	A
chr11	96129000	97186000	A
chr11	97208000	97300000	A
chr11	97345000	97715000	A
chr11	97790000	98115000	A
chr11	98257000	98602000	A
chr11	98699000	99154000	A
chr11	99388000	100275000	A
chr11	100372000	101438000	A
chr11	101466000	101533000	A
chr11	101679000	101732000	A
chr11	101742000	102449000	A
chr11	102457000	102677000	A
chr11	102737000	103942000	A
chr11	103970000	104215000	A
chr11	104253000	104469000	A
chr11	104576000	104679000	A
chr11	104685000	105082000	A
chr11	105280000	105331000	A
chr11	105332000	105869000	A
chr11	105937000	106190000	A
chr11	106270000	106768000	A
chr11	106807000	106973000	A
chr11	107060000	107128000	A
chr11	107217000	107474000	A
chr11	107592000	108379000	A
chr11	108487000	109202000	A
chr11	109242000	110260000	A
chr11	110351000	111454000	B
chr11	111553000	113158000	A
chr11	113179000	113621000	A
chr11	113657000	114626000	A
chr11	114724000	114925000	A
chr11	115087000	115523000	A
chr11	115609000	116011000	A
chr11	116133000	116824000	A
chr11	116855000	117827000	A
chr11	117860000	118381000	A
chr11	118427000	119217000	A
chr11	119277000	120298000	A
chr11	120475000	121327000	A
chr11	121366000	122082543	A
chr12	0	3261000	B
chr12	3266000	3383000	A
chr12	3609000	4978000	A
chr12	5086000	8292000	B
chr12	8320000	8527000	A
chr12	8740000	8994000	A
chr12	9114000	9580000	B
chr12	9662000	10555000	B
chr12	10633000	11167000	B
chr12	11207000	12064000	A
chr12	12141000	12386000	A
chr12	12427000	13200000	A
chr12	13337000	15451000	B
chr12	15562000	16506000	A
chr12	16573000	17251000	A
chr12	17349000	17757000	A
chr12	18227000	20869000	B
chr12	21151000	21493000	A
chr12	21568000	24955000	B
chr12	25081000	26315000	A
chr12	26322000	26383000	A
chr12	26503000	28419000	B
chr12	28627000	29875000	A
chr12	29911000	30571000	A
chr12	30599000	30971000	B
chr12	31115000	31902000	A
chr12	31980000	32888000	A
chr12	32917000	33380000	A
chr12	33518000	35174000	B
chr12	35246000	35795000	B
chr12	35897000	36178000	A
chr12	36220000	36689000	B
chr12	36703000	38086000	B
chr12	38175000	39450000	B
chr12	39550000	40156000	A
chr12	40257000	40801000	A
chr12	40855000	44119000	B
chr12	44287000	44576000	A
chr12	44605000	44677000	B
chr12	44800000	45168000	B
chr12	45238000	49149000	B
chr12	49389000	51197000	B
chr12	51386000	51950000	A
chr12	52064000	52865000	A
chr12	52960000	54046000	B
chr12	54100000	54556000	A
chr12	54825000	55051000	A
chr12	55336000	55785000	A
chr12	55901000	56696000	A
chr12	56722000	57164000	B
chr12	57279000	58893000	B
chr12	59050000	59176000	A
chr12	59338000	61727000	B
chr12	61826000	64792000	B
chr12	64982000	65139000	A
chr12	65299000	69055000	B
chr12	69222000	69667000	A
chr12	69734000	70460000	A
chr12	70486000	70883000	A
chr12	71016000	71132000	A
chr12	71221000	71708000	A
chr12	71770000	72066000	A
chr12	72090000	72707000	A
chr12	72710000	72994000	A
chr12	73008000	73513000	A
chr12	73597000	73993000	A
chr12	74033000	74285000	B
chr12	74348000	75382000	B
chr12	75457000	76364000	A
chr12	76381000	76819000	A
chr12	76820000	77000000	A
chr12	77012000	78771000	A
chr12	78908000	79124000	A
chr12	79176000	79272000	A
chr12	79381000	80106000	A
chr12	80180000	80403000	A
chr12	80477000	80717000	A
chr12	80739000	80896000	A
chr12	81000000	81405000	A
chr12	81599000	81965000	A
chr12	82079000	82455000	A
chr12	82519000	82998000	A
chr12	83096000	83472000	A
chr12	83542000	86657000	A
chr12	86736000	86990000	A
chr12	87051000	87395000	A
chr12	87573000	88139000	B
chr12	88407000	89389000	B
chr12	89518000	91299000	B
chr12	91407000	91798000	A
chr12	91926000	95712000	B
chr12	95768000	98181000	B
chr12	98268000	98601000	B
chr12	98657000	99848000	A
chr12	99928000	100108000	A
chr12	100155000	101040000	A
chr12	101243000	101710000	B
chr12	101738000	101906000	A
chr12	102012000	102373000	A
chr12	102493000	102740000	A
chr12	102809000	103380000	A
chr12	103398000	103662000	A
chr12	103998000	104354000	B
chr12	104461000	105026000	A
chr12	105040000	105777000	A
chr12	105837000	108000000	A
chr12	108030000	108103000	A
chr12	108200000	108520000	A
chr12	108580000	108791000	A
chr12	108802000	108886000	A
chr12	108902000	109338000	A
chr12	109413000	110344000	A
chr12	110444000	110846000	A
chr12	110874000	111512000	A
chr12	111549000	112628000	A
chr12	112646000	113127000	A
chr12	113288000	113478000	B
chr12	113500000	114645000	B
chr12	114706000	115017000	B
chr12	115221000	115483000	B
chr12	115496000	115856000	B
chr12	116074000	116616000	B
chr12	116672000	117338000	B
chr12	117406000	117773000	A
chr12	117847000	118840000	B
chr12	118962000	120129022	B
chr13	0	3299000	B
chr13	3544000	3602000	A
chr13	3659000	3988000	B
chr13	4021000	4610000	B
chr13	4671000	6465000	B
chr13	6559000	6656000	A
chr13	6800000	8730000	B
chr13	8966000	9159000	A
chr13	9197000	9779000	A
chr13	9916000	12435000	B
chr13	12468000	12541000	A
chr13	12832000	12932000	B
chr13	13090000	13226000	B
chr13	13495000	13860000	A
chr13	13970000	14183000	A
chr13	14231000	14592000	B
chr13	14708000	15740000	B
chr13	15796000	15951000	B
chr13	16043000	17554000	B
chr13	17737000	17981000	A
chr13	18066000	19188000	A
chr13	19361000	19646000	A
chr13	19737000	20259000	A
chr13	20314000	21037000	A
chr13	21172000	21327000	A
chr13	21367000	21670000	A
chr13	21871000	22022000	A
chr13	22228000	23179000	B
chr13	23321000	23376000	A
chr13	23407000	23517000	A
chr13	23816000	24992000	A
chr13	25061000	27848000	B
chr13	28012000	29813000	A
chr13	29897000	30527000	A
chr13	30566000	31583000	A
chr13	31704000	31775000	A
chr13	31813000	32774000	A
chr13	32894000	33160000	B
chr13	33528000	33832000	B
chr13	34004000	34160000	A
chr13	34185000	34981000	A
chr13	35096000	35939000	A
chr13	36021000	37296000	A
chr13	37439000	37935000	A
chr13	38020000	38620000	A
chr13	38677000	40730000	A
chr13	40847000	41236000	A
chr13	41302000	41575000	A
chr13	41679000	43088000	A
chr13	43184000	44962000	A
chr13	45066000	45472000	A
chr13	45590000	46624000	A
chr13	46769000	47036000	A
chr13	47065000	48456000	A
chr13	48552000	49213000	A
chr13	49217000	49639000	A
chr13	49659000	49720000	A
chr13	50084000	50164000	B
chr13	50390000	50483000	A
chr13	50975000	51591000	A
chr13	51679000	51815000	A
chr13	51847000	52237000	A
chr13	52259000	52636000	A
chr13	52665000	53027000	A
chr13	53110000	53362000	A
chr13	53458000	54028000	A
chr13	54101000	54446000	A
chr13	54503000	54671000	A
chr13	54793000	55078000	A
chr13	55107000	55282000	A
chr13	55369000	55589000	A
chr13	55601000	55686000	A
chr13	55797000	56751000	A
chr13	56799000	57921000	A
chr13	58009000	58115000	A
chr13	58158000	58556000	A
chr13	58670000	59399000	A
chr13	59511000	59770000	A
chr13	59905000	60814000	A
chr13	60978000	61586000	B
chr13	61835000	61911000	B
chr13	62231000	62352000	B
chr13	62887000	63360000	A
chr13	63472000	64049000	A
chr13	64179000	64414000	A
chr13	64461000	65239000	A
chr13	65328000	66641000	B
chr13	66916000	67139000	A
chr13	67156000	67883000	A
chr13	68147000	68338000	B
chr13	68638000	69419000	B
chr13	69519000	69660000	A
chr13	69744000	70579000	B
chr13	70612000	72617000	B
chr13	72618000	73317000	A
chr13	73356000	74300000	A
chr13	74646000	75908000	B
chr13	75963000	76689000	B
chr13	76809000	78214000	B
chr13	78229000	80750000	B
chr13	80892000	81764000	B
chr13	81918000	83642000	B
chr13	83750000	89511000	B
chr13	89615000	90852000	B
chr13	90976000	91722000	B
chr13	91727000	91827000	B
chr13	91828000	93770000	A
chr13	93772000	94960000	A
chr13	94984000	95946000	A
chr13	96037000	97023000	A
chr13	97241000	97951000	A
chr13	97970000	98249000	A
chr13	98324000	98801000	A
chr13	98856000	99306000	A
chr13	99373000	99833000	A
chr13	99868000	100086000	A
chr13	100220000	100350000	B
chr13	100500000	100778000	A
chr13	100967000	101690000	B
chr13	101737000	102625000	B
chr13	102694000	103642000	A
chr13	103776000	104089000	A
chr13	104311000	106680000	B
chr13	106860000	107069000	A
chr13	107144000	108327000	A
chr13	108458000	109186000	B
chr13	109242000	110044000	A
chr13	110052000	110344000	B
chr13	110415000	111378000	B
chr13	111508000	111736000	A
chr13	111795000	112245000	A
chr13	112290000	112623000	A
chr13	112673000	113000000	A
chr13	113048000	113256000	A
chr13	113322000	113858000	A
chr13	113891000	116701000	B
chr13	116758000	118341000	B
chr13	118419000	119363000	B
chr13	119635000	119785000	A
chr13	120042000	120421639	B
chr14	0	11542000	B
chr14	11552000	12530000	A
chr14	12606000	13213000	B
chr14	13363000	13911000	B
chr14	13966000	14105000	A
chr14	14258000	16384000	B
chr14	16436000	17391000	B
chr14	17403000	18124000	B
chr14	18276000	18981000	B
chr14	19190000	19386000	B
chr14	19709000	20068000	A
chr14	20089000	20281000	A
chr14	20404000	21017000	A
chr14	21166000	21744000	A
chr14	21998000	23503000	A
chr14	23592000	24008000	A
chr14	24078000	24281000	A
chr14	24509000	26648000	A
chr14	26724000	27427000	A
chr14	27536000	27743000	A
chr14	27849000	29931000	A
chr14	30012000	30456000	A
chr14	30529000	30939000	A
chr14	31031000	31610000	A
chr14	31611000	32067000	A
chr14	32219000	32477000	A
chr14	32604000	33412000	A
chr14	33467000	33950000	A
chr14	33957000	34758000	A
chr14	34842000	37095000	B
chr14	37221000	39452000	B
chr14	39538000	41039000	B
chr14	41091000	41166000	A
chr14	41176000	43798000	B
chr14	43938000	44285000	B
chr14	44469000	44523000	B
chr14	44859000	45196000	B
chr14	45335000	45759000	A
chr14	45828000	46712000	A
chr14	46845000	47166000	A
chr14	47313000	47558000	A
chr14	47594000	47647000	A
chr14	47770000	48363000	A
chr14	48367000	49125000	A
chr14	49249000	49761000	A
chr14	49919000	50641000	B
chr14	50820000	51066000	A
chr14	51280000	51468000	B
chr14	51907000	52320000	A
chr14	52562000	52618000	B
chr14	52819000	53352000	B
chr14	53457000	53568000	B
chr14	53833000	54545000	A
chr14	54551000	54640000	A
chr14	54663000	55100000	A
chr14	55150000	55456000	A
chr14	55575000	55909000	A
chr14	56074000	56810000	A
chr14	56898000	57075000	A
chr14	57080000	57637000	A
chr14	57689000	57906000	A
chr14	58079000	59112000	A
chr14	59357000	59586000	A
chr14	59614000	60762000	A
chr14	60804000	61295000	A
chr14	61332000	61549000	A
chr14	61585000	62466000	A
chr14	62494000	62960000	A
chr14	63055000	64092000	A
chr14	64129000	66293000	A
chr14	66385000	66763000	A
chr14	66816000	66953000	A
chr14	67022000	67188000	A
chr14	67254000	67638000	A
chr14	67719000	70658000	A
chr14	70853000	72511000	B
chr14	72626000	73487000	A
chr14	73700000	74678000	B
chr14	74758000	75004000	A
chr14	75074000	75695000	A
chr14	75878000	76127000	A
chr14	76153000	76446000	A
chr14	76517000	77003000	A
chr14	77129000	78483000	A
chr14	78587000	79335000	A
chr14	79394000	80218000	A
chr14	80256000	84361000	B
chr14	84455000	87421000	B
chr14	87496000	88977000	B
chr14	89061000	93889000	B
chr14	93966000	96897000	B
chr14	96991000	98988000	B
chr14	99141000	99896000	A
chr14	99949000	101375000	B
chr14	101501000	102971000	B
chr14	103068000	103713000	A
chr14	103721000	104031000	B
chr14	104037000	105295000	B
chr14	105328000	105925000	A
chr14	105926000	106419000	B
chr14	106514000	109737000	B
chr14	109879000	110748000	B
chr14	110858000	110941000	B
chr14	110994000	114781000	B
chr14	114813000	117950000	B
chr14	118207000	118926000	A
chr14	119082000	120053000	B
chr14	120082000	120731000	A
chr14	120833000	121791000	A
chr14	121862000	123326000	A
chr14	123381000	124902244	B
chr15	0	3880000	B
chr15	3975000	5045000	B
chr15	5273000	6186000	B
chr15	6221000	6797000	A
chr15	6898000	7811000	A
chr15	7957000	8039000	A
chr15	8122000	8983000	A
chr15	9074000	10360000	B
chr15	10510000	11350000	A
chr15	11426000	11957000	A
chr15	11974000	12793000	A
chr15	12988000	13083000	A
chr15	13100000	15234000	B
chr15	15246000	21400000	B
chr15	21555000	23457000	B
chr15	23497000	25414000	B
chr15	25438000	25958000	A
chr15	26040000	27201000	B
chr15	27326000	28186000	A
chr15	28269000	29951000	B
chr15	30019000	31249000	B
chr15	31307000	31583000	A
chr15	31730000	32697000	B
chr15	32862000	33909000	B
chr15	34042000	34422000	A
chr15	34573000	36122000	A
chr15	36186000	37073000	A
chr15	37115000	37352000	A
chr15	37359000	37838000	A
chr15	37986000	38511000	A
chr15	38524000	38685000	A
chr15	38719000	39298000	A
chr15	39388000	39840000	A
chr15	39879000	40132000	A
chr15	40233000	41051000	B
chr15	41194000	41967000	A
chr15	42035000	42903000	B
chr15	42968000	44388000	B
chr15	44448000	44821000	B
chr15	44854000	48787000	B
chr15	48915000	52156000	B
chr15	52193000	52456000	B
chr15	52545000	54992000	B
chr15	55102000	55541000	A
chr15	55611000	56046000	A
chr15	56086000	57506000	B
chr15	57612000	58046000	A
chr15	58156000	58845000	A
chr15	58963000	59297000	A
chr15	59406000	59863000	A
chr15	59885000	61060000	B
chr15	61108000	61877000	B
chr15	61987000	63737000	A
chr15	63964000	64633000	A
chr15	64705000	65697000	B
chr15	65749000	66528000	A
chr15	66672000	67153000	A
chr15	67184000	68226000	B
chr15	68434000	68886000	B
chr15	68901000	73012000	B
chr15	73069000	73207000	A
chr15	73208000	73784000	A
chr15	73825000	74473000	A
chr15	74555000	74746000	A
chr15	74832000	75074000	A
chr15	75158000	75449000	B
chr15	75553000	75890000	A
chr15	75948000	76891000	A
chr15	76994000	77359000	A
chr15	77776000	77926000	A
chr15	77989000	79644000	A
chr15	79706000	80061000	A
chr15	80139000	80213000	A
chr15	80305000	81315000	A
chr15	81452000	81679000	A
chr15	81744000	82003000	A
chr15	82064000	82243000	A
chr15	82476000	82710000	B
chr15	82825000	83066000	A
chr15	83142000	83567000	A
chr15	83599000	84056000	A
chr15	84079000	84633000	A
chr15	84676000	86141000	A
chr15	86288000	88620000	A
chr15	88803000	89540000	A
chr15	89703000	90208000	A
chr15	90255000	90931000	B
chr15	90945000	93225000	A
chr15	93276000	93589000	A
chr15	93604000	94239000	A
chr15	94256000	94652000	A
chr15	94758000	95570000	A
chr15	95748000	96386000	A
chr15	96516000	97185000	A
chr15	97224000	97640000	A
chr15	97683000	98427000	A
chr15	98574000	99919000	A
chr15	100024000	100756000	A
chr15	100757000	101287000	A
chr15	101342000	101962000	A
chr15	102127000	102519000	A
chr15	102759000	103171000	A
chr15	103252000	103317000	A
chr15	103464000	103533000	A
chr15	103693000	104043685	B
chr16	0	3367000	B
chr16	3836000	5177000	A
chr16	5306000	6482000	A
chr16	6512000	8317000	A
chr16	8424000	8850000	A
chr16	8929000	9981000	A
chr16	10076000	10533000	A
chr16	10558000	11408000	A
chr16	11479000	13033000	A
chr16	13133000	14148000	A
chr16	14203000	14503000	A
chr16	14741000	15506000	A
chr16	15633000	16122000	A
chr16	16201000	16814000	A
chr16	16882000	16945000	A
chr16	17081000	18215000	A
chr16	18340000	18849000	A
chr16	19131000	19638000	B
chr16	19699000	20069000	A
chr16	20201000	20480000	A
chr16	20514000	20761000	A
chr16	20930000	21087000	B
chr16	21209000	21410000	A
chr16	21497000	22185000	A
chr16	22315000	23891000	A
chr16	24016000	25321000	A
chr16	25371000	27434000	A
chr16	27486000	28474000	B
chr16	28553000	29509000	A
chr16	29636000	30223000	A
chr16	30265000	30511000	A
chr16	30601000	31355000	A
chr16	31457000	31928000	A
chr16	32003000	33043000	A
chr16	33073000	35002000	A
chr16	35056000	35729000	A
chr16	35736000	36039000	A
chr16	36231000	36356000	B
chr16	36485000	36818000	A
chr16	36835000	37041000	A
chr16	37131000	38267000	A
chr16	38298000	38550000	A
chr16	38615000	39050000	A
chr16	39142000	41228000	B
chr16	41274000	42090000	B
chr16	42243000	44064000	A
chr16	44193000	44698000	A
chr16	44780000	45114000	B
chr16	45198000	48186000	B
chr16	48246000	48941000	A
chr16	49067000	50738000	A
chr16	50854000	52215000	B
